age,housingtype,yearly_income,cpf_balance,yearly_expenditure,savings,quality_of_life,disaster_preparedness,retirement_readiness
34,Apartment,79000,409220.0,84000,110600.0,3,3,3
54,Landed Property,122000,1534760.0,108000,414800.0,10,10,10
53,Condominium,108000,1318680.0,84000,356400.0,10,10,10
26,1&2-Room Flat,77000,170940.0,12000,46200.0,3,3,4
54,3-Room Flat,145000,1824100.0,108000,493000.0,10,10,10
27,1&2-Room Flat,69000,178710.0,11000,48300.0,3,6,6
40,1&2-Room Flat,69000,510600.0,72000,138000.0,4,1,4
27,4-Room Flat,41000,106190.0,10000,28700.0,1,1,1
22,5-Room,56000,41440.0,5000,11200.0,2,3,1
62,1&2-Room Flat,144000,2086560.0,108000,604800.0,10,8,10
35,Executive Flat,76000,421800.0,108000,114000.0,2,5,3
61,Landed Property,108000,1541160.0,84000,442800.0,10,8,7
32,3-Room Flat,56000,248640.0,72000,67200.0,1,3,4
56,5-Room,137000,1804290.0,108000,493200.0,10,8,10
38,3-Room Flat,62000,412920.0,108000,111600.0,2,5,2
63,1&2-Room Flat,115000,1691650.0,84000,494500.0,10,7,10
47,Apartment,86000,859140.0,72000,232200.0,8,7,8
45,Apartment,131000,1211750.0,72000,327500.0,10,7,10
36,Executive Flat,75000,444000.0,84000,120000.0,3,4,6
57,Executive Flat,147000,1968330.0,84000,543900.0,10,10,8
21,3-Room Flat,45000,16650.0,10000,4500.0,1,1,2
64,5-Room,51000,761430.0,84000,224400.0,6,9,3
20,1&2-Room Flat,36000,0.0,11000,0.0,1,1,4
23,Executive Flat,50000,55500.0,9000,15000.0,1,1,4
39,Landed Property,49000,344470.0,60000,93100.0,2,1,2
40,Apartment,45000,333000.0,96000,90000.0,1,1,1
39,Apartment,50000,351500.0,96000,95000.0,1,1,1
59,Apartment,117000,1618110.0,60000,456300.0,10,10,10
26,3-Room Flat,69000,153180.0,10000,41400.0,3,3,1
56,Executive Flat,103000,1356510.0,60000,370800.0,10,8,10
50,Executive Flat,52000,577200.0,96000,156000.0,3,3,4
24,1&2-Room Flat,55000,81400.0,9000,22000.0,2,3,1
38,Condominium,56000,372960.0,108000,100800.0,1,3,3
49,Condominium,112000,1201760.0,60000,324800.0,10,10,10
58,Executive Flat,73000,993530.0,72000,277400.0,9,9,7
45,3-Room Flat,123000,1137750.0,84000,307500.0,10,10,9
43,3-Room Flat,56000,476560.0,60000,128800.0,4,4,7
27,Executive Flat,40000,103600.0,18000,28000.0,1,1,1
42,4-Room Flat,53000,431420.0,72000,116600.0,3,2,1
35,Apartment,57000,316350.0,108000,85500.0,1,1,1
42,Condominium,146000,1188440.0,84000,321200.0,10,10,8
27,3-Room Flat,72000,186480.0,15000,50400.0,3,2,3
44,4-Room Flat,136000,1207680.0,96000,326400.0,10,10,7
50,1&2-Room Flat,60000,666000.0,60000,180000.0,6,7,4
34,Executive Flat,61000,315980.0,84000,85400.0,2,1,2
47,Apartment,136000,1358640.0,72000,367200.0,10,8,8
63,Apartment,64000,941440.0,96000,275200.0,8,5,7
31,Apartment,67000,272690.0,84000,73700.0,1,1,3
32,4-Room Flat,78000,346320.0,72000,93600.0,3,1,3
52,1&2-Room Flat,99000,1172160.0,96000,316800.0,10,8,10
49,4-Room Flat,108000,1158840.0,60000,313200.0,10,10,7
64,Condominium,139000,2075270.0,72000,611600.0,10,8,10
40,4-Room Flat,60000,444000.0,96000,120000.0,2,1,5
22,Executive Flat,51000,37740.0,15000,10200.0,1,1,1
46,5-Room,89000,856180.0,96000,231400.0,7,6,7
63,Landed Property,95000,1397450.0,96000,408500.0,10,7,10
59,4-Room Flat,93000,1286190.0,72000,362700.0,10,9,8
46,Apartment,76000,731120.0,84000,197600.0,6,4,5
48,Condominium,54000,559440.0,96000,151200.0,3,3,2
31,Landed Property,62000,252340.0,84000,68200.0,1,3,3
30,Condominium,46000,170200.0,84000,46000.0,1,4,1
54,1&2-Room Flat,143000,1798940.0,108000,486200.0,10,8,7
29,Executive Flat,79000,263070.0,9000,71100.0,4,3,3
51,Condominium,57000,653790.0,60000,176700.0,5,5,3
20,4-Room Flat,36000,0.0,10000,0.0,1,1,3
46,1&2-Room Flat,77000,740740.0,84000,200200.0,6,3,7
28,5-Room,78000,230880.0,10000,62400.0,4,5,4
34,5-Room,41000,212380.0,60000,57400.0,1,1,1
41,Landed Property,146000,1134420.0,60000,306600.0,10,10,8
36,4-Room Flat,54000,319680.0,96000,86400.0,1,1,1
41,Condominium,63000,489510.0,96000,132300.0,3,6,1
58,3-Room Flat,102000,1388220.0,72000,387600.0,10,10,10
58,Condominium,118000,1605980.0,108000,448400.0,10,10,9
26,4-Room Flat,56000,124320.0,17000,33600.0,2,2,1
24,5-Room,50000,74000.0,10000,20000.0,2,2,2
29,1&2-Room Flat,48000,159840.0,6000,43200.0,2,1,1
29,4-Room Flat,69000,229770.0,17000,62100.0,3,1,2
46,Apartment,75000,721500.0,60000,195000.0,7,5,9
44,4-Room Flat,124000,1101120.0,108000,297600.0,10,10,10
48,Apartment,93000,963480.0,108000,260400.0,8,10,10
43,Condominium,148000,1259480.0,60000,340400.0,10,10,10
62,Landed Property,78000,1130220.0,84000,327600.0,10,9,7
55,Apartment,133000,1722350.0,96000,465500.0,10,10,8
25,1&2-Room Flat,31000,57350.0,6000,15500.0,1,1,1
21,Executive Flat,31000,11470.0,17000,3100.0,1,1,1
53,5-Room,116000,1416360.0,72000,382800.0,10,10,10
30,5-Room,46000,170200.0,96000,46000.0,1,1,3
28,5-Room,61000,180560.0,20000,48800.0,2,1,1
30,3-Room Flat,67000,247900.0,72000,67000.0,2,2,1
48,Landed Property,127000,1315720.0,60000,355600.0,10,9,10
41,3-Room Flat,133000,1033410.0,96000,279300.0,10,7,10
48,3-Room Flat,90000,932400.0,60000,252000.0,9,7,10
33,3-Room Flat,71000,341510.0,60000,92300.0,3,1,1
51,Executive Flat,62000,711140.0,96000,192200.0,5,5,7
54,Executive Flat,55000,691900.0,108000,187000.0,4,4,7
25,Executive Flat,32000,59200.0,9000,16000.0,1,1,2
36,4-Room Flat,74000,438080.0,108000,118400.0,2,1,2
40,3-Room Flat,40000,296000.0,60000,80000.0,2,3,1
23,4-Room Flat,57000,63270.0,10000,17100.0,2,5,1
55,5-Room,55000,712250.0,84000,192500.0,5,2,7
25,1&2-Room Flat,58000,107300.0,18000,29000.0,2,3,1
55,5-Room,131000,1696450.0,72000,458500.0,10,10,10
25,1&2-Room Flat,41000,75850.0,14000,20500.0,1,1,4
20,5-Room,52000,0.0,5000,0.0,1,1,3
50,Condominium,75000,832500.0,84000,225000.0,7,6,7
48,1&2-Room Flat,68000,704480.0,108000,190400.0,5,3,6
53,5-Room,115000,1404150.0,84000,379500.0,10,7,9
48,Executive Flat,102000,1056720.0,72000,285600.0,10,10,9
60,Executive Flat,143000,2009150.0,72000,572000.0,10,10,10
54,Executive Flat,137000,1723460.0,108000,465800.0,10,10,10
57,5-Room,66000,883740.0,60000,244200.0,8,9,10
24,Executive Flat,58000,85840.0,7000,23200.0,2,1,4
61,Executive Flat,114000,1626780.0,96000,467400.0,10,10,7
25,3-Room Flat,55000,101750.0,5000,27500.0,2,4,5
22,5-Room,49000,36260.0,9000,9800.0,1,1,2
63,5-Room,96000,1412160.0,84000,412800.0,10,7,9
28,4-Room Flat,43000,127280.0,18000,34400.0,1,1,3
26,4-Room Flat,71000,157620.0,13000,42600.0,3,3,1
51,3-Room Flat,115000,1319050.0,96000,356500.0,10,8,10
65,5-Room,105000,1590750.0,72000,472500.0,10,10,7
52,5-Room,129000,1527360.0,96000,412800.0,10,7,10
58,Apartment,110000,1497100.0,60000,418000.0,10,10,8
52,Apartment,97000,1148480.0,108000,310400.0,9,10,10
65,Apartment,135000,2045250.0,84000,607500.0,10,9,8
60,4-Room Flat,119000,1671950.0,84000,476000.0,10,10,8
44,4-Room Flat,132000,1172160.0,108000,316800.0,10,10,10
24,3-Room Flat,44000,65120.0,16000,17600.0,1,1,1
23,Executive Flat,43000,47730.0,9000,12900.0,1,1,3
21,3-Room Flat,57000,21090.0,11000,5700.0,1,3,2
51,4-Room Flat,139000,1594330.0,84000,430900.0,10,10,10
42,3-Room Flat,133000,1082620.0,96000,292600.0,10,10,10
46,3-Room Flat,133000,1279460.0,72000,345800.0,10,10,10
48,3-Room Flat,149000,1543640.0,108000,417200.0,10,10,10
37,5-Room,63000,396270.0,96000,107100.0,2,1,3
64,Executive Flat,108000,1612440.0,84000,475200.0,10,9,10
54,Condominium,117000,1471860.0,84000,397800.0,10,10,10
48,5-Room,123000,1274280.0,84000,344400.0,10,7,9
50,3-Room Flat,82000,910200.0,72000,246000.0,8,8,10
20,4-Room Flat,59000,0.0,16000,0.0,1,4,4
57,4-Room Flat,93000,1245270.0,96000,344100.0,10,7,8
47,Apartment,95000,949050.0,96000,256500.0,8,9,10
46,Landed Property,145000,1394900.0,108000,377000.0,10,10,7
64,Landed Property,102000,1522860.0,72000,448800.0,10,10,10
65,3-Room Flat,74000,1121100.0,60000,333000.0,10,9,9
26,4-Room Flat,62000,137640.0,13000,37200.0,2,5,3
34,5-Room,68000,352240.0,96000,95200.0,2,1,2
31,5-Room,50000,203500.0,96000,55000.0,1,1,1
54,5-Room,103000,1295740.0,84000,350200.0,10,7,9
30,Apartment,79000,292300.0,84000,79000.0,2,2,1
57,5-Room,113000,1513070.0,96000,418100.0,10,7,10
22,Executive Flat,43000,31820.0,9000,8600.0,1,2,1
48,5-Room,64000,663040.0,96000,179200.0,4,2,2
37,1&2-Room Flat,44000,276760.0,72000,74800.0,1,1,3
55,5-Room,113000,1463350.0,84000,395500.0,10,10,10
31,Landed Property,60000,244200.0,72000,66000.0,1,1,4
30,Landed Property,73000,270100.0,84000,73000.0,2,1,3
23,4-Room Flat,58000,64380.0,18000,17400.0,1,1,3
39,5-Room,79000,555370.0,108000,150100.0,4,3,1
41,Executive Flat,147000,1142190.0,72000,308700.0,10,10,10
25,Executive Flat,51000,94350.0,6000,25500.0,2,1,2
21,1&2-Room Flat,49000,18130.0,16000,4900.0,1,3,1
35,Condominium,76000,421800.0,96000,114000.0,3,4,4
46,3-Room Flat,130000,1250600.0,108000,338000.0,10,10,8
27,Executive Flat,68000,176120.0,15000,47600.0,3,3,3
22,Executive Flat,39000,28860.0,8000,7800.0,1,4,2
28,4-Room Flat,57000,168720.0,12000,45600.0,3,1,1
27,3-Room Flat,72000,186480.0,17000,50400.0,3,3,6
30,Apartment,51000,188700.0,72000,51000.0,1,2,4
46,Landed Property,129000,1240980.0,72000,335400.0,10,10,10
29,1&2-Room Flat,55000,183150.0,10000,49500.0,3,5,4
21,1&2-Room Flat,60000,22200.0,13000,6000.0,1,3,1
45,Condominium,141000,1304250.0,72000,352500.0,10,10,8
27,1&2-Room Flat,41000,106190.0,7000,28700.0,2,1,5
49,Condominium,121000,1298330.0,108000,350900.0,10,8,10
56,5-Room,117000,1540890.0,108000,421200.0,10,7,8
52,Apartment,109000,1290560.0,72000,348800.0,10,10,7
38,3-Room Flat,52000,346320.0,96000,93600.0,1,1,1
22,1&2-Room Flat,47000,34780.0,7000,9400.0,1,4,3
55,Condominium,139000,1800050.0,84000,486500.0,10,10,10
45,3-Room Flat,103000,952750.0,108000,257500.0,8,8,8
38,5-Room,64000,426240.0,108000,115200.0,2,5,2
23,4-Room Flat,55000,61050.0,8000,16500.0,2,3,1
58,1&2-Room Flat,52000,707720.0,72000,197600.0,5,6,4
36,Apartment,71000,420320.0,72000,113600.0,3,5,3
37,4-Room Flat,55000,345950.0,84000,93500.0,2,2,3
27,Executive Flat,79000,204610.0,9000,55300.0,4,4,7
44,4-Room Flat,122000,1083360.0,72000,292800.0,10,7,7
34,3-Room Flat,68000,352240.0,72000,95200.0,3,2,1
35,4-Room Flat,79000,438450.0,108000,118500.0,2,4,1
48,5-Room,64000,663040.0,84000,179200.0,5,4,8
63,3-Room Flat,96000,1412160.0,108000,412800.0,10,10,10
48,1&2-Room Flat,73000,756280.0,60000,204400.0,7,6,7
33,1&2-Room Flat,77000,370370.0,108000,100100.0,2,4,2
57,4-Room Flat,141000,1887990.0,96000,521700.0,10,7,9
36,Executive Flat,56000,331520.0,60000,89600.0,2,2,1
61,5-Room,108000,1541160.0,96000,442800.0,10,8,7
48,3-Room Flat,130000,1346800.0,72000,364000.0,10,10,10
56,Landed Property,69000,908730.0,84000,248400.0,7,6,5
57,4-Room Flat,87000,1164930.0,96000,321900.0,10,7,8
26,5-Room,44000,97680.0,16000,26400.0,1,1,1
50,Executive Flat,121000,1343100.0,72000,363000.0,10,8,9
61,Condominium,56000,799120.0,108000,229600.0,5,4,8
31,Executive Flat,54000,219780.0,84000,59400.0,1,2,3
54,Landed Property,104000,1308320.0,84000,353600.0,10,10,8
55,4-Room Flat,62000,802900.0,108000,217000.0,5,2,3
45,Apartment,135000,1248750.0,108000,337500.0,10,7,9
48,1&2-Room Flat,108000,1118880.0,72000,302400.0,10,8,10
20,Executive Flat,40000,0.0,8000,0.0,1,2,1
23,4-Room Flat,59000,65490.0,8000,17700.0,2,2,5
39,1&2-Room Flat,55000,386650.0,72000,104500.0,2,4,2
51,5-Room,72000,825840.0,84000,223200.0,7,10,4
34,5-Room,47000,243460.0,72000,65800.0,1,1,2
36,Condominium,43000,254560.0,108000,68800.0,1,3,3
44,Executive Flat,143000,1269840.0,84000,343200.0,10,10,10
40,Apartment,60000,444000.0,60000,120000.0,4,4,6
50,1&2-Room Flat,71000,788100.0,60000,213000.0,7,10,10
30,5-Room,78000,288600.0,60000,78000.0,3,6,2
34,1&2-Room Flat,53000,274540.0,108000,74200.0,1,4,1
52,Condominium,63000,745920.0,84000,201600.0,6,3,8
39,3-Room Flat,61000,428830.0,60000,115900.0,3,6,1
37,Apartment,49000,308210.0,60000,83300.0,2,1,1
62,Landed Property,145000,2101050.0,72000,609000.0,10,9,10
48,Apartment,138000,1429680.0,72000,386400.0,10,10,9
64,Apartment,86000,1283980.0,60000,378400.0,10,10,10
27,5-Room,44000,113960.0,14000,30800.0,2,5,4
51,5-Room,144000,1651680.0,96000,446400.0,10,10,10
41,Apartment,62000,481740.0,96000,130200.0,3,5,3
41,Landed Property,131000,1017870.0,108000,275100.0,9,9,9
63,3-Room Flat,77000,1132670.0,60000,331100.0,10,10,9
42,3-Room Flat,80000,651200.0,72000,176000.0,6,7,8
59,Landed Property,102000,1410660.0,60000,397800.0,10,10,10
58,Executive Flat,129000,1755690.0,96000,490200.0,10,10,10
20,1&2-Room Flat,52000,0.0,6000,0.0,1,4,4
48,Executive Flat,125000,1295000.0,108000,350000.0,10,10,10
43,Executive Flat,146000,1242460.0,96000,335800.0,10,7,8
62,5-Room,60000,869400.0,60000,252000.0,8,10,5
39,4-Room Flat,71000,499130.0,60000,134900.0,4,7,5
41,Apartment,74000,574980.0,60000,155400.0,5,2,8
38,Landed Property,76000,506160.0,60000,136800.0,5,7,6
20,1&2-Room Flat,48000,0.0,8000,0.0,1,2,1
33,5-Room,70000,336700.0,72000,91000.0,2,3,1
51,4-Room Flat,50000,573500.0,60000,155000.0,4,7,4
56,5-Room,145000,1909650.0,96000,522000.0,10,10,7
21,5-Room,44000,16280.0,18000,4400.0,1,1,4
26,1&2-Room Flat,47000,104340.0,14000,28200.0,2,4,2
56,1&2-Room Flat,149000,1962330.0,72000,536400.0,10,9,10
28,1&2-Room Flat,65000,192400.0,6000,52000.0,3,1,6
49,Condominium,64000,686720.0,60000,185600.0,6,7,6
24,Executive Flat,45000,66600.0,17000,18000.0,1,1,4
25,Executive Flat,38000,70300.0,5000,19000.0,1,1,1
33,Condominium,64000,307840.0,72000,83200.0,2,1,2
34,Condominium,80000,414400.0,72000,112000.0,4,4,4
38,1&2-Room Flat,50000,333000.0,60000,90000.0,2,3,2
34,Executive Flat,58000,300440.0,72000,81200.0,2,5,5
55,5-Room,109000,1411550.0,60000,381500.0,10,10,10
49,Condominium,150000,1609500.0,108000,435000.0,10,10,10
53,1&2-Room Flat,110000,1343100.0,96000,363000.0,10,10,9
34,3-Room Flat,44000,227920.0,60000,61600.0,1,1,2
26,1&2-Room Flat,42000,93240.0,10000,25200.0,1,4,4
26,Executive Flat,66000,146520.0,20000,39600.0,2,1,1
41,4-Room Flat,67000,520590.0,84000,140700.0,4,5,2
44,5-Room,113000,1003440.0,96000,271200.0,9,10,10
28,1&2-Room Flat,78000,230880.0,17000,62400.0,4,2,2
50,Landed Property,104000,1154400.0,84000,312000.0,10,10,10
42,1&2-Room Flat,57000,463980.0,60000,125400.0,4,3,2
50,Executive Flat,114000,1265400.0,108000,342000.0,10,10,10
44,3-Room Flat,51000,452880.0,108000,122400.0,2,3,5
43,Apartment,131000,1114810.0,60000,301300.0,10,10,10
24,3-Room Flat,42000,62160.0,6000,16800.0,1,4,1
35,Apartment,71000,394050.0,96000,106500.0,2,2,1
49,4-Room Flat,99000,1062270.0,72000,287100.0,10,7,10
25,5-Room,50000,92500.0,18000,25000.0,1,4,1
21,4-Room Flat,54000,19980.0,17000,5400.0,1,3,3
27,Executive Flat,57000,147630.0,14000,39900.0,2,1,1
47,Landed Property,150000,1498500.0,96000,405000.0,10,10,10
39,Apartment,78000,548340.0,96000,148200.0,4,4,5
64,Condominium,72000,1074960.0,96000,316800.0,9,10,7
40,Condominium,74000,547600.0,60000,148000.0,5,5,4
59,4-Room Flat,109000,1507470.0,84000,425100.0,10,8,10
45,5-Room,107000,989750.0,72000,267500.0,10,8,10
20,Executive Flat,30000,0.0,5000,0.0,1,3,3
32,1&2-Room Flat,52000,230880.0,84000,62400.0,1,1,1
49,Executive Flat,50000,536500.0,72000,145000.0,4,3,7
44,Apartment,114000,1012320.0,96000,273600.0,9,9,8
42,Condominium,93000,757020.0,72000,204600.0,7,8,6
22,4-Room Flat,45000,33300.0,14000,9000.0,1,3,1
63,5-Room,116000,1706360.0,72000,498800.0,10,9,7
65,Condominium,137000,2075550.0,60000,616500.0,10,10,10
20,Executive Flat,39000,0.0,16000,0.0,1,4,2
48,Condominium,63000,652680.0,60000,176400.0,5,6,5
41,5-Room,88000,683760.0,96000,184800.0,5,5,6
50,3-Room Flat,142000,1576200.0,72000,426000.0,10,8,10
50,3-Room Flat,140000,1554000.0,84000,420000.0,10,8,7
42,3-Room Flat,106000,862840.0,72000,233200.0,8,9,9
43,3-Room Flat,63000,536130.0,96000,144900.0,3,4,1
30,Landed Property,55000,203500.0,84000,55000.0,1,1,4
32,4-Room Flat,48000,213120.0,108000,57600.0,1,3,2
57,3-Room Flat,80000,1071200.0,84000,296000.0,9,8,6
38,Executive Flat,58000,386280.0,108000,104400.0,1,1,1
45,Condominium,144000,1332000.0,72000,360000.0,10,10,7
32,Apartment,54000,239760.0,84000,64800.0,1,1,1
54,1&2-Room Flat,132000,1660560.0,96000,448800.0,10,10,9
47,3-Room Flat,143000,1428570.0,84000,386100.0,10,10,8
44,Condominium,73000,648240.0,108000,175200.0,4,2,3
46,Condominium,143000,1375660.0,84000,371800.0,10,9,10
31,Condominium,46000,187220.0,72000,50600.0,1,2,4
38,3-Room Flat,57000,379620.0,108000,102600.0,1,1,1
61,Apartment,74000,1055980.0,60000,303400.0,10,10,9
61,5-Room,74000,1055980.0,84000,303400.0,9,6,10
27,3-Room Flat,50000,129500.0,6000,35000.0,2,1,3
61,1&2-Room Flat,58000,827660.0,96000,237800.0,6,7,9
26,4-Room Flat,46000,102120.0,15000,27600.0,1,2,4
22,3-Room Flat,31000,22940.0,18000,6200.0,1,1,3
54,5-Room,148000,1861840.0,84000,503200.0,10,10,8
31,3-Room Flat,56000,227920.0,108000,61600.0,1,1,2
64,5-Room,52000,776360.0,96000,228800.0,6,4,4
34,Apartment,58000,300440.0,72000,81200.0,2,1,1
54,1&2-Room Flat,98000,1232840.0,60000,333200.0,10,9,8
41,5-Room,61000,473970.0,84000,128100.0,3,1,1
26,Executive Flat,62000,137640.0,19000,37200.0,2,5,1
57,4-Room Flat,111000,1486290.0,72000,410700.0,10,10,9
46,3-Room Flat,98000,942760.0,108000,254800.0,8,9,9
23,5-Room,43000,47730.0,6000,12900.0,1,1,1
46,5-Room,132000,1269840.0,96000,343200.0,10,10,10
53,Executive Flat,79000,964590.0,96000,260700.0,8,6,10
53,1&2-Room Flat,65000,793650.0,108000,214500.0,5,2,6
23,4-Room Flat,52000,57720.0,8000,15600.0,1,3,4
39,5-Room,79000,555370.0,108000,150100.0,4,6,4
21,4-Room Flat,49000,18130.0,16000,4900.0,1,1,1
24,1&2-Room Flat,55000,81400.0,18000,22000.0,1,1,4
59,Condominium,88000,1217040.0,96000,343200.0,10,10,9
56,Apartment,60000,790200.0,96000,216000.0,6,5,3
37,Landed Property,40000,251600.0,60000,68000.0,1,2,3
32,Condominium,72000,319680.0,96000,86400.0,2,1,1
43,Condominium,108000,919080.0,84000,248400.0,9,10,9
42,Landed Property,79000,643060.0,108000,173800.0,4,3,3
56,Executive Flat,142000,1870140.0,84000,511200.0,10,10,9
29,5-Room,78000,259740.0,19000,70200.0,4,1,2
28,3-Room Flat,74000,219040.0,16000,59200.0,3,2,4
26,Executive Flat,48000,106560.0,6000,28800.0,2,4,5
35,5-Room,40000,222000.0,84000,60000.0,1,1,1
56,Executive Flat,63000,829710.0,60000,226800.0,7,4,7
42,Condominium,69000,561660.0,96000,151800.0,4,2,2
30,4-Room Flat,55000,203500.0,108000,55000.0,1,1,2
61,4-Room Flat,57000,813390.0,72000,233700.0,7,6,9
43,4-Room Flat,123000,1046730.0,72000,282900.0,10,9,10
53,4-Room Flat,104000,1269840.0,96000,343200.0,10,10,8
58,3-Room Flat,94000,1279340.0,72000,357200.0,10,10,10
42,Apartment,113000,919820.0,60000,248600.0,10,10,10
47,Condominium,75000,749250.0,72000,202500.0,6,3,8
38,4-Room Flat,79000,526140.0,84000,142200.0,4,6,4
48,Condominium,61000,631960.0,84000,170800.0,4,5,5
44,Apartment,138000,1225440.0,72000,331200.0,10,8,8
28,4-Room Flat,70000,207200.0,13000,56000.0,3,5,2
31,4-Room Flat,67000,272690.0,72000,73700.0,2,2,2
35,3-Room Flat,59000,327450.0,108000,88500.0,1,1,3
41,5-Room,61000,473970.0,96000,128100.0,3,4,6
45,1&2-Room Flat,104000,962000.0,60000,260000.0,10,10,7
63,Condominium,83000,1220930.0,108000,356900.0,10,10,9
38,4-Room Flat,56000,372960.0,72000,100800.0,2,4,1
42,Landed Property,79000,643060.0,60000,173800.0,6,5,7
59,3-Room Flat,85000,1175550.0,60000,331500.0,10,8,10
57,5-Room,141000,1887990.0,84000,521700.0,10,10,8
42,4-Room Flat,50000,407000.0,108000,110000.0,1,1,4
30,5-Room,61000,225700.0,60000,61000.0,2,1,1
40,3-Room Flat,80000,592000.0,96000,160000.0,4,4,1
59,Apartment,93000,1286190.0,96000,362700.0,10,10,10
26,Executive Flat,76000,168720.0,20000,45600.0,3,1,3
37,1&2-Room Flat,58000,364820.0,108000,98600.0,1,3,1
47,5-Room,66000,659340.0,84000,178200.0,5,7,8
31,Apartment,50000,203500.0,84000,55000.0,1,1,1
65,3-Room Flat,103000,1560450.0,84000,463500.0,10,10,10
30,Apartment,74000,273800.0,96000,74000.0,1,1,2
54,Apartment,107000,1346060.0,96000,363800.0,10,10,8
59,Landed Property,141000,1950030.0,60000,549900.0,10,7,10
50,1&2-Room Flat,150000,1665000.0,96000,450000.0,10,9,7
57,Apartment,78000,1044420.0,84000,288600.0,9,10,10
22,Executive Flat,56000,41440.0,9000,11200.0,1,4,1
54,Executive Flat,72000,905760.0,108000,244800.0,6,5,7
34,Apartment,41000,212380.0,84000,57400.0,1,1,4
63,4-Room Flat,136000,2000560.0,96000,584800.0,10,9,10
63,3-Room Flat,118000,1735780.0,84000,507400.0,10,10,9
65,3-Room Flat,98000,1484700.0,96000,441000.0,10,9,7
63,5-Room,125000,1838750.0,60000,537500.0,10,10,7
39,4-Room Flat,73000,513190.0,108000,138700.0,3,6,1
44,Executive Flat,79000,701520.0,84000,189600.0,6,7,9
33,Executive Flat,50000,240500.0,108000,65000.0,1,1,1
60,4-Room Flat,97000,1362850.0,60000,388000.0,10,8,7
47,Condominium,117000,1168830.0,72000,315900.0,10,10,10
42,3-Room Flat,68000,553520.0,72000,149600.0,4,7,4
60,Landed Property,66000,927300.0,60000,264000.0,9,10,10
52,3-Room Flat,96000,1136640.0,72000,307200.0,10,10,10
30,Condominium,71000,262700.0,96000,71000.0,1,1,1
48,Condominium,120000,1243200.0,72000,336000.0,10,10,10
21,Executive Flat,33000,12210.0,20000,3300.0,1,1,1
23,1&2-Room Flat,46000,51060.0,9000,13800.0,1,1,1
21,1&2-Room Flat,54000,19980.0,19000,5400.0,1,1,1
65,Apartment,135000,2045250.0,84000,607500.0,10,9,8
55,3-Room Flat,130000,1683500.0,60000,455000.0,10,10,10
55,Landed Property,100000,1295000.0,84000,350000.0,10,10,8
26,1&2-Room Flat,50000,111000.0,17000,30000.0,2,1,2
25,4-Room Flat,49000,90650.0,12000,24500.0,2,1,1
47,4-Room Flat,51000,509490.0,84000,137700.0,3,2,3
43,Condominium,130000,1106300.0,72000,299000.0,10,10,7
60,3-Room Flat,61000,857050.0,96000,244000.0,6,8,9
64,Landed Property,146000,2179780.0,84000,642400.0,10,8,10
25,1&2-Room Flat,38000,70300.0,9000,19000.0,1,2,1
22,3-Room Flat,49000,36260.0,7000,9800.0,1,1,1
31,Condominium,54000,219780.0,108000,59400.0,1,2,1
22,1&2-Room Flat,32000,23680.0,11000,6400.0,1,1,1
35,1&2-Room Flat,42000,233100.0,60000,63000.0,1,4,1
65,Condominium,138000,2090700.0,108000,621000.0,10,10,10
42,Apartment,135000,1098900.0,72000,297000.0,10,9,10
62,4-Room Flat,128000,1854720.0,108000,537600.0,10,10,10
20,5-Room,51000,0.0,20000,0.0,1,2,1
50,3-Room Flat,145000,1609500.0,84000,435000.0,10,10,10
29,Executive Flat,55000,183150.0,6000,49500.0,3,1,3
62,5-Room,94000,1362060.0,84000,394800.0,10,10,10
55,Landed Property,68000,880600.0,96000,238000.0,7,5,5
55,3-Room Flat,64000,828800.0,96000,224000.0,6,9,8
34,3-Room Flat,69000,357420.0,72000,96600.0,3,2,1
21,3-Room Flat,55000,20350.0,7000,5500.0,1,2,4
62,5-Room,121000,1753290.0,96000,508200.0,10,10,10
34,Condominium,78000,404040.0,72000,109200.0,3,1,2
